	k_init	k_transcription	k_deadenylation	n_mrna_0	k_cleave_no_hit	k_cleave_5_hit	k_cleave_3_hit	k_cleave_both_hit	cleave_model	cleave_rate	n_stall	x_stall	k_elong_stall	k_preterm_no_hit_intact	k_preterm_5_hit_intact	k_preterm_3_hit_intact	k_preterm_both_hit_intact	preterm_intact_model	preterm_intact_rate
265	0.125	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.5	0.5	hit3	0.5
266	0.125	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	1.0	0.0	1.0	hit5	1.0
267	0.125	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	1.0	1.0	hit3	1.0
268	0.125	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	4.0	0.0	4.0	hit5	4.0
269	0.125	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	4.0	4.0	hit3	4.0
270	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.0	0.0	trafficjam	0.0
271	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.01	0.01	0.0	0.0	simple	0.01
272	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.02	0.02	0.0	0.0	simple	0.02
273	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.02	0.0	0.02	hit5	0.02
274	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.02	0.02	hit3	0.02
275	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.05	0.05	0.0	0.0	simple	0.05
276	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.1	0.1	0.0	0.0	simple	0.1
277	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.1	0.0	0.1	hit5	0.1
278	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.1	0.1	hit3	0.1
279	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.5	0.0	0.5	hit5	0.5
280	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.5	0.5	hit3	0.5
281	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	1.0	0.0	1.0	hit5	1.0
282	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	1.0	1.0	hit3	1.0
283	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	4.0	0.0	4.0	hit5	4.0
284	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	4.0	4.0	hit3	4.0
285	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.0	0.0	trafficjam	0.0
286	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.01	0.01	0.0	0.0	simple	0.01
287	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.02	0.02	0.0	0.0	simple	0.02
288	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.02	0.0	0.02	hit5	0.02
289	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.02	0.02	hit3	0.02
290	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.05	0.05	0.0	0.0	simple	0.05
291	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.1	0.1	0.0	0.0	simple	0.1
292	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.1	0.0	0.1	hit5	0.1
293	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.1	0.1	hit3	0.1
294	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.5	0.0	0.5	hit5	0.5
295	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.5	0.5	hit3	0.5
296	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	1.0	0.0	1.0	hit5	1.0
297	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	1.0	1.0	hit3	1.0
298	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	4.0	0.0	4.0	hit5	4.0
299	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	4.0	4.0	hit3	4.0
300	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.0	0.0	trafficjam	0.0
301	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.01	0.01	0.0	0.0	simple	0.01
302	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.02	0.02	0.0	0.0	simple	0.02
303	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.02	0.0	0.02	hit5	0.02
304	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.02	0.02	hit3	0.02
305	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.05	0.05	0.0	0.0	simple	0.05
306	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.1	0.1	0.0	0.0	simple	0.1
307	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.1	0.0	0.1	hit5	0.1
308	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.1	0.1	hit3	0.1
309	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.5	0.0	0.5	hit5	0.5
310	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.5	0.5	hit3	0.5
311	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	1.0	0.0	1.0	hit5	1.0
312	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	1.0	1.0	hit3	1.0
313	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	4.0	0.0	4.0	hit5	4.0
314	0.25	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	4.0	4.0	hit3	4.0
315	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.0	0.0	trafficjam	0.0
316	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.01	0.01	0.0	0.0	simple	0.01
317	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.02	0.02	0.0	0.0	simple	0.02
318	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.02	0.0	0.02	hit5	0.02
319	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.02	0.02	hit3	0.02
320	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.05	0.05	0.0	0.0	simple	0.05
321	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.1	0.1	0.0	0.0	simple	0.1
322	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.1	0.0	0.1	hit5	0.1
323	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.1	0.1	hit3	0.1
324	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.5	0.0	0.5	hit5	0.5
325	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.5	0.5	hit3	0.5
326	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	1.0	0.0	1.0	hit5	1.0
327	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	1.0	1.0	hit3	1.0
328	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	4.0	0.0	4.0	hit5	4.0
329	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	4.0	4.0	hit3	4.0
330	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.0	0.0	trafficjam	0.0
331	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.01	0.01	0.0	0.0	simple	0.01
332	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.02	0.02	0.0	0.0	simple	0.02
333	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.02	0.0	0.02	hit5	0.02
334	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.02	0.02	hit3	0.02
335	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.05	0.05	0.0	0.0	simple	0.05
336	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.1	0.1	0.0	0.0	simple	0.1
337	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.1	0.0	0.1	hit5	0.1
338	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.1	0.1	hit3	0.1
339	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.5	0.0	0.5	hit5	0.5
340	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.5	0.5	hit3	0.5
341	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	1.0	0.0	1.0	hit5	1.0
342	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	1.0	1.0	hit3	1.0
343	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	4.0	0.0	4.0	hit5	4.0
344	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	4.0	4.0	hit3	4.0
345	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.0	0.0	trafficjam	0.0
346	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.01	0.01	0.0	0.0	simple	0.01
347	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.02	0.02	0.0	0.0	simple	0.02
348	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.02	0.0	0.02	hit5	0.02
349	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.02	0.02	hit3	0.02
350	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.05	0.05	0.0	0.0	simple	0.05
351	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.1	0.1	0.0	0.0	simple	0.1
352	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.1	0.0	0.1	hit5	0.1
353	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.1	0.1	hit3	0.1
354	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.5	0.0	0.5	hit5	0.5
355	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.5	0.5	hit3	0.5
356	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	1.0	0.0	1.0	hit5	1.0
357	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	1.0	1.0	hit3	1.0
358	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	4.0	0.0	4.0	hit5	4.0
359	0.5	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	4.0	4.0	hit3	4.0
360	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.0	0.0	trafficjam	0.0
361	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.01	0.01	0.0	0.0	simple	0.01
362	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.02	0.02	0.0	0.0	simple	0.02
363	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.02	0.0	0.02	hit5	0.02
364	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.02	0.02	hit3	0.02
365	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.05	0.05	0.0	0.0	simple	0.05
366	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.1	0.1	0.0	0.0	simple	0.1
367	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.1	0.0	0.1	hit5	0.1
368	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.1	0.1	hit3	0.1
369	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.5	0.0	0.5	hit5	0.5
370	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	0.5	0.5	hit3	0.5
371	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	1.0	0.0	1.0	hit5	1.0
372	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	1.0	1.0	hit3	1.0
373	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	4.0	0.0	4.0	hit5	4.0
374	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.12,0.12,0.12,0.12,0.12,0.12	0.0	0.0	4.0	4.0	hit3	4.0
375	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.0	0.0	trafficjam	0.0
376	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.01	0.01	0.0	0.0	simple	0.01
377	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.02	0.02	0.0	0.0	simple	0.02
378	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.02	0.0	0.02	hit5	0.02
379	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.02	0.02	hit3	0.02
380	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.05	0.05	0.0	0.0	simple	0.05
381	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.1	0.1	0.0	0.0	simple	0.1
382	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.1	0.0	0.1	hit5	0.1
383	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.1	0.1	hit3	0.1
384	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.5	0.0	0.5	hit5	0.5
385	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	0.5	0.5	hit3	0.5
386	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	1.0	0.0	1.0	hit5	1.0
387	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	1.0	1.0	hit3	1.0
388	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	4.0	0.0	4.0	hit5	4.0
389	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	0.6,0.6,0.6,0.6,0.6,0.6	0.0	0.0	4.0	4.0	hit3	4.0
390	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.0	0.0	trafficjam	0.0
391	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.01	0.01	0.0	0.0	simple	0.01
392	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.02	0.02	0.0	0.0	simple	0.02
393	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.02	0.0	0.02	hit5	0.02
394	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.02	0.02	hit3	0.02
395	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.05	0.05	0.0	0.0	simple	0.05
396	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.1	0.1	0.0	0.0	simple	0.1
397	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.1	0.0	0.1	hit5	0.1
398	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.1	0.1	hit3	0.1
399	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.5	0.0	0.5	hit5	0.5
400	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	0.5	0.5	hit3	0.5
401	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	1.0	0.0	1.0	hit5	1.0
402	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	1.0	1.0	hit3	1.0
403	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	4.0	0.0	4.0	hit5	4.0
404	1.0	0.0	0.0	1	0	0	0	0	simple	0	6	400,401,402,403,404,405	3.0,3.0,3.0,3.0,3.0,3.0	0.0	0.0	4.0	4.0	hit3	4.0
